11111110111111111111    // gradient x = -5,   gradient y = -1
11111111100000000001    // gradient x = -2,   gradient y = 1
11111111101111111110    // gradient x = -2,   gradient y = -2
11111111100000000000    // gradient x = -2,   gradient y = 0
00000000001111111111    // gradient x = 0,   gradient y = -1
00000000110000000000    // gradient x = 3,   gradient y = 0
00000000011111111111    // gradient x = 1,   gradient y = -1
00000000001111111101    // gradient x = 0,   gradient y = -3
00000000011111111110    // gradient x = 1,   gradient y = -2
11111111111111111110    // gradient x = -1,   gradient y = -2
11111111100000000000    // gradient x = -2,   gradient y = 0
00000000100000000000    // gradient x = 2,   gradient y = 0
11111111011111111111    // gradient x = -3,   gradient y = -1
00000000010000000001    // gradient x = 1,   gradient y = 1
00000000100000000001    // gradient x = 2,   gradient y = 1
11111111010000000000    // gradient x = -3,   gradient y = 0
00000000000000000001    // gradient x = 0,   gradient y = 1
11111111111111111110    // gradient x = -1,   gradient y = -2
00000000011111111110    // gradient x = 1,   gradient y = -2
00000000000000000001    // gradient x = 0,   gradient y = 1
00000000001111111110    // gradient x = 0,   gradient y = -2
00000000011111111101    // gradient x = 1,   gradient y = -3
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000000000000010    // gradient x = 0,   gradient y = 2
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111100000000001    // gradient x = -2,   gradient y = 1
11111111100000000010    // gradient x = -2,   gradient y = 2
00000000010000000010    // gradient x = 1,   gradient y = 2
11111111100000000001    // gradient x = -2,   gradient y = 1
00000001100000000010    // gradient x = 6,   gradient y = 2
00001001001111111011    // gradient x = 36,   gradient y = -5
00000110011111100111    // gradient x = 25,   gradient y = -25
00000010101111110100    // gradient x = 10,   gradient y = -12
00000001011111111111    // gradient x = 5,   gradient y = -1
00000001100000000001    // gradient x = 6,   gradient y = 1
00000000100000000001    // gradient x = 2,   gradient y = 1
11111111111111111110    // gradient x = -1,   gradient y = -2
11111110011111111010    // gradient x = -7,   gradient y = -6
11101011001111010101    // gradient x = -84,   gradient y = -43
11100111011110110100    // gradient x = -99,   gradient y = -76
00000000111111111100    // gradient x = 3,   gradient y = -4
00000000100000000010    // gradient x = 2,   gradient y = 2
00000000011111111100    // gradient x = 1,   gradient y = -4
00000000011111111110    // gradient x = 1,   gradient y = -2
00000000000000000001    // gradient x = 0,   gradient y = 1
00000000110000000011    // gradient x = 3,   gradient y = 3
00000000100000000000    // gradient x = 2,   gradient y = 0
00000001000000000011    // gradient x = 4,   gradient y = 3
00000000100000000010    // gradient x = 2,   gradient y = 2
11111111111111111110    // gradient x = -1,   gradient y = -2
11111111111111111100    // gradient x = -1,   gradient y = -4
00000000010000000011    // gradient x = 1,   gradient y = 3
00000000010000000001    // gradient x = 1,   gradient y = 1
11111110111111111011    // gradient x = -5,   gradient y = -5
11111110101111111010    // gradient x = -6,   gradient y = -6
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111111111111111    // gradient x = -1,   gradient y = -1
00000001110000000011    // gradient x = 7,   gradient y = 3
00000001000000000001    // gradient x = 4,   gradient y = 1
11111110111111111101    // gradient x = -5,   gradient y = -3
11111111010000000000    // gradient x = -3,   gradient y = 0
11111111101111111101    // gradient x = -2,   gradient y = -3
11111111101111111111    // gradient x = -2,   gradient y = -1
00000001010000000001    // gradient x = 5,   gradient y = 1
11111111011111111101    // gradient x = -3,   gradient y = -3
00000001010000000101    // gradient x = 5,   gradient y = 5
00000010000000000101    // gradient x = 8,   gradient y = 5
11111110101111111010    // gradient x = -6,   gradient y = -6
00000000001111111010    // gradient x = 0,   gradient y = -6
00000000100000000010    // gradient x = 2,   gradient y = 2
00000001100000000100    // gradient x = 6,   gradient y = 4
00000000010000000010    // gradient x = 1,   gradient y = 2
11111111001111111111    // gradient x = -4,   gradient y = -1
11111110011111111110    // gradient x = -7,   gradient y = -2
11111110101111111100    // gradient x = -6,   gradient y = -4
11111110011111111100    // gradient x = -7,   gradient y = -4
11111110001111111101    // gradient x = -8,   gradient y = -3
11111011101111111010    // gradient x = -18,   gradient y = -6
11111011101111111001    // gradient x = -18,   gradient y = -7
11111100101111110110    // gradient x = -14,   gradient y = -10
11111111111111110011    // gradient x = -1,   gradient y = -13
00000101101111111111    // gradient x = 22,   gradient y = -1
00000100000000000000    // gradient x = 16,   gradient y = 0
00000011100000000001    // gradient x = 14,   gradient y = 1
00000010111111111111    // gradient x = 11,   gradient y = -1
00000001011111111111    // gradient x = 5,   gradient y = -1
00000001110000000010    // gradient x = 7,   gradient y = 2
00000000010000000001    // gradient x = 1,   gradient y = 1
00000000000000000000    // gradient x = 0,   gradient y = 0
11111111101111111111    // gradient x = -2,   gradient y = -1
00000000000000000001    // gradient x = 0,   gradient y = 1
00000000000000000010    // gradient x = 0,   gradient y = 2
00000000101111111110    // gradient x = 2,   gradient y = -2
11111111101111111100    // gradient x = -2,   gradient y = -4
11111111111111111111    // gradient x = -1,   gradient y = -1
11111110011111111110    // gradient x = -7,   gradient y = -2
11111110011111111101    // gradient x = -7,   gradient y = -3
11111101101111111101    // gradient x = -10,   gradient y = -3
11111100001111111111    // gradient x = -16,   gradient y = -1
11111011100000000010    // gradient x = -18,   gradient y = 2
11111011110000000011    // gradient x = -17,   gradient y = 3
11111100111111111101    // gradient x = -13,   gradient y = -3
00000000010000000001    // gradient x = 1,   gradient y = 1
00000001011111111101    // gradient x = 5,   gradient y = -3
00000000011111111111    // gradient x = 1,   gradient y = -1
00000001010000000000    // gradient x = 5,   gradient y = 0
00000001000000000000    // gradient x = 4,   gradient y = 0
00000000110000000000    // gradient x = 3,   gradient y = 0
00000000011111111111    // gradient x = 1,   gradient y = -1
00000000001111111110    // gradient x = 0,   gradient y = -2
11111111110000000000    // gradient x = -1,   gradient y = 0
00000001000000000001    // gradient x = 4,   gradient y = 1
00000000101111111111    // gradient x = 2,   gradient y = -1
11111111101111111101    // gradient x = -2,   gradient y = -3
00000000100000000010    // gradient x = 2,   gradient y = 2
00000000001111111111    // gradient x = 0,   gradient y = -1
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000110000000000    // gradient x = 3,   gradient y = 0
00000000011111111110    // gradient x = 1,   gradient y = -2
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000001111111110    // gradient x = 0,   gradient y = -2
00000001000000000000    // gradient x = 4,   gradient y = 0
11111111111111111110    // gradient x = -1,   gradient y = -2
00000000111111111100    // gradient x = 3,   gradient y = -4
00000001011111111111    // gradient x = 5,   gradient y = -1
00000000101111111110    // gradient x = 2,   gradient y = -2
11111111111111111110    // gradient x = -1,   gradient y = -2
11111111110000000000    // gradient x = -1,   gradient y = 0
00000001000000000000    // gradient x = 4,   gradient y = 0
11111111110000000000    // gradient x = -1,   gradient y = 0
00000000101111111100    // gradient x = 2,   gradient y = -4
11111111011111111011    // gradient x = -3,   gradient y = -5
00000001100000000000    // gradient x = 6,   gradient y = 0
11111111100000000010    // gradient x = -2,   gradient y = 2
00000000100000000100    // gradient x = 2,   gradient y = 4
11111111101111111110    // gradient x = -2,   gradient y = -2
11111111110000000011    // gradient x = -1,   gradient y = 3
00000000100000000011    // gradient x = 2,   gradient y = 3
00000001000000000000    // gradient x = 4,   gradient y = 0
11111111101111111101    // gradient x = -2,   gradient y = -3
00000000011111111110    // gradient x = 1,   gradient y = -2
11111111100000000000    // gradient x = -2,   gradient y = 0
00000000100000000001    // gradient x = 2,   gradient y = 1
11111111011111111111    // gradient x = -3,   gradient y = -1
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111111111111100    // gradient x = -1,   gradient y = -4
00000001011111111100    // gradient x = 5,   gradient y = -4
00001011110000101000    // gradient x = 47,   gradient y = 40
11110101011111101100    // gradient x = -43,   gradient y = -20
11111011101111010010    // gradient x = -18,   gradient y = -46
00000010011111111011    // gradient x = 9,   gradient y = -5
00000000000000000001    // gradient x = 0,   gradient y = 1
00000000101111111111    // gradient x = 2,   gradient y = -1
11111111111111111100    // gradient x = -1,   gradient y = -4
11111111001111111100    // gradient x = -4,   gradient y = -4
00000000100000000011    // gradient x = 2,   gradient y = 3
00000000101111111100    // gradient x = 2,   gradient y = -4
11111111100000000000    // gradient x = -2,   gradient y = 0
00000001001111111111    // gradient x = 4,   gradient y = -1
11111111111111111100    // gradient x = -1,   gradient y = -4
00000000011111111001    // gradient x = 1,   gradient y = -7
00000001101111111101    // gradient x = 6,   gradient y = -3
00000001000000000010    // gradient x = 4,   gradient y = 2
11111111001111111100    // gradient x = -4,   gradient y = -4
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111001111111110    // gradient x = -4,   gradient y = -2
00000000011111111100    // gradient x = 1,   gradient y = -4
00000001111111111111    // gradient x = 7,   gradient y = -1
00000000101111111110    // gradient x = 2,   gradient y = -2
11111111111111111100    // gradient x = -1,   gradient y = -4
00000000001111111100    // gradient x = 0,   gradient y = -4
00000001000000000001    // gradient x = 4,   gradient y = 1
00000001011111111010    // gradient x = 5,   gradient y = -6
00000000011111111011    // gradient x = 1,   gradient y = -5
11111110111111111011    // gradient x = -5,   gradient y = -5
00000011011111111111    // gradient x = 13,   gradient y = -1
00000000011111111010    // gradient x = 1,   gradient y = -6
00000001001111111100    // gradient x = 4,   gradient y = -4
11111110111111111000    // gradient x = -5,   gradient y = -8
11111111101111111101    // gradient x = -2,   gradient y = -3
00000010010000000100    // gradient x = 9,   gradient y = 4
00000000000000001011    // gradient x = 0,   gradient y = 11
00000011010000001010    // gradient x = 13,   gradient y = 10
11111111001111111011    // gradient x = -4,   gradient y = -5
00000000001111111110    // gradient x = 0,   gradient y = -2
00000001100000000100    // gradient x = 6,   gradient y = 4
00000001010000000001    // gradient x = 5,   gradient y = 1
00000001110000000011    // gradient x = 7,   gradient y = 3
11111111101111111010    // gradient x = -2,   gradient y = -6
11111111011111111000    // gradient x = -3,   gradient y = -8
11111111010000000010    // gradient x = -3,   gradient y = 2
00000000010000000100    // gradient x = 1,   gradient y = 4
00000000010000000000    // gradient x = 1,   gradient y = 0
00000001100000000011    // gradient x = 6,   gradient y = 3
00000000000000000000    // gradient x = 0,   gradient y = 0
11111111101111111101    // gradient x = -2,   gradient y = -3
00000000001111111011    // gradient x = 0,   gradient y = -5
11111111111111111101    // gradient x = -1,   gradient y = -3
00000001010000000110    // gradient x = 5,   gradient y = 6
00000000100000000001    // gradient x = 2,   gradient y = 1
00000000110000000000    // gradient x = 3,   gradient y = 0
11111111110000000000    // gradient x = -1,   gradient y = 0
11111111111111111110    // gradient x = -1,   gradient y = -2
00000000000000000010    // gradient x = 0,   gradient y = 2
00000001110000000001    // gradient x = 7,   gradient y = 1
11111101001111110111    // gradient x = -12,   gradient y = -9
11110110000000000011    // gradient x = -40,   gradient y = 3
11110111000000101111    // gradient x = -36,   gradient y = 47
11111110000000111101    // gradient x = -8,   gradient y = 61
00000001010000010011    // gradient x = 5,   gradient y = 19
00000000101111111000    // gradient x = 2,   gradient y = -8
00000000011111110111    // gradient x = 1,   gradient y = -9
00000000111111111010    // gradient x = 3,   gradient y = -6
00000001001111111011    // gradient x = 4,   gradient y = -5
11111111101111111101    // gradient x = -2,   gradient y = -3
00000000001111111100    // gradient x = 0,   gradient y = -4
00000000011111111011    // gradient x = 1,   gradient y = -5
00000000001111111100    // gradient x = 0,   gradient y = -4
00000000001111111011    // gradient x = 0,   gradient y = -5
11111111111111111110    // gradient x = -1,   gradient y = -2
11111111110000000000    // gradient x = -1,   gradient y = 0
11111111111111111110    // gradient x = -1,   gradient y = -2
00000000000000000001    // gradient x = 0,   gradient y = 1
11111111011111111110    // gradient x = -3,   gradient y = -2
11111111101111111111    // gradient x = -2,   gradient y = -1
00000000100000000001    // gradient x = 2,   gradient y = 1
11111111011111111100    // gradient x = -3,   gradient y = -4
11111111110000000000    // gradient x = -1,   gradient y = 0
11111111010000000000    // gradient x = -3,   gradient y = 0
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111001111111110    // gradient x = -4,   gradient y = -2
11111111101111111111    // gradient x = -2,   gradient y = -1
00000001000000000000    // gradient x = 4,   gradient y = 0
00000001001111111111    // gradient x = 4,   gradient y = -1
00000010010000000010    // gradient x = 9,   gradient y = 2
00000010110000000001    // gradient x = 11,   gradient y = 1
00000001100000000001    // gradient x = 6,   gradient y = 1
00000001100000000001    // gradient x = 6,   gradient y = 1
00000001000000000000    // gradient x = 4,   gradient y = 0
00000000110000000001    // gradient x = 3,   gradient y = 1
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111000000000001    // gradient x = -4,   gradient y = 1
00000000000000000101    // gradient x = 0,   gradient y = 5
11111111100000000010    // gradient x = -2,   gradient y = 2
00000000100000000010    // gradient x = 2,   gradient y = 2
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000011111111111    // gradient x = 1,   gradient y = -1
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000011111111111    // gradient x = 1,   gradient y = -1
00000000001111111101    // gradient x = 0,   gradient y = -3
00000000011111111110    // gradient x = 1,   gradient y = -2
00000000011111111011    // gradient x = 1,   gradient y = -5
11111111111111111011    // gradient x = -1,   gradient y = -5
00000001001111111110    // gradient x = 4,   gradient y = -2
00000000101111111100    // gradient x = 2,   gradient y = -4
11111111101111111110    // gradient x = -2,   gradient y = -2
11111111010000000000    // gradient x = -3,   gradient y = 0
11111110110000000001    // gradient x = -5,   gradient y = 1
00000000000000000000    // gradient x = 0,   gradient y = 0
11111111011111111111    // gradient x = -3,   gradient y = -1
00000000011111111110    // gradient x = 1,   gradient y = -2
00000000100000000000    // gradient x = 2,   gradient y = 0
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000011111111111    // gradient x = 1,   gradient y = -1
00000000010000000000    // gradient x = 1,   gradient y = 0
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111100000000010    // gradient x = -2,   gradient y = 2
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111111111111110    // gradient x = -1,   gradient y = -2
00000000011111111110    // gradient x = 1,   gradient y = -2
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111101111111100    // gradient x = -2,   gradient y = -4
11111111011111111111    // gradient x = -3,   gradient y = -1
11111111110000000011    // gradient x = -1,   gradient y = 3
00000001000000000010    // gradient x = 4,   gradient y = 2
11111111010000000000    // gradient x = -3,   gradient y = 0
11111111110000000010    // gradient x = -1,   gradient y = 2
00000001000000000010    // gradient x = 4,   gradient y = 2
00000000100000000000    // gradient x = 2,   gradient y = 0
11111111100000000000    // gradient x = -2,   gradient y = 0
00000000100000000010    // gradient x = 2,   gradient y = 2
11111111111111111101    // gradient x = -1,   gradient y = -3
11111111100000000000    // gradient x = -2,   gradient y = 0
00000000000000000010    // gradient x = 0,   gradient y = 2
11111111110000000000    // gradient x = -1,   gradient y = 0
11111111110000000011    // gradient x = -1,   gradient y = 3
00000100000000000011    // gradient x = 16,   gradient y = 3
00001001101111110010    // gradient x = 38,   gradient y = -14
00000101011111100110    // gradient x = 21,   gradient y = -26
00000001111111111011    // gradient x = 7,   gradient y = -5
00000001101111111111    // gradient x = 6,   gradient y = -1
11111111111111111100    // gradient x = -1,   gradient y = -4
11111110111111111001    // gradient x = -5,   gradient y = -7
11110101001111011111    // gradient x = -44,   gradient y = -33
11100010111110101000    // gradient x = -117,   gradient y = -88
11111001011111101000    // gradient x = -27,   gradient y = -24
00000010010000000110    // gradient x = 9,   gradient y = 6
11111111000000000000    // gradient x = -4,   gradient y = 0
00000000110000000101    // gradient x = 3,   gradient y = 5
00000001000000000001    // gradient x = 4,   gradient y = 1
00000000101111111110    // gradient x = 2,   gradient y = -2
00000000000000000001    // gradient x = 0,   gradient y = 1
00000001010000000011    // gradient x = 5,   gradient y = 3
00000000110000000101    // gradient x = 3,   gradient y = 5
11111111100000000001    // gradient x = -2,   gradient y = 1
11111111010000000001    // gradient x = -3,   gradient y = 1
00000001100000000111    // gradient x = 6,   gradient y = 7
11111111111111111111    // gradient x = -1,   gradient y = -1
11111110110000000000    // gradient x = -5,   gradient y = 0
11111110101111111111    // gradient x = -6,   gradient y = -1
00000000001111111110    // gradient x = 0,   gradient y = -2
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000110000000010    // gradient x = 3,   gradient y = 2
00000001010000000011    // gradient x = 5,   gradient y = 3
00000000000000000001    // gradient x = 0,   gradient y = 1
11111111101111111010    // gradient x = -2,   gradient y = -6
11111110101111111010    // gradient x = -6,   gradient y = -6
00000000000000000010    // gradient x = 0,   gradient y = 2
00000000000000000010    // gradient x = 0,   gradient y = 2
00000000010000000100    // gradient x = 1,   gradient y = 4
00000001010000000111    // gradient x = 5,   gradient y = 7
00000001010000000110    // gradient x = 5,   gradient y = 6
11111111011111111100    // gradient x = -3,   gradient y = -4
11111110101111110010    // gradient x = -6,   gradient y = -14
00000000001111110001    // gradient x = 0,   gradient y = -15
00000001000000000010    // gradient x = 4,   gradient y = 2
00000001000000000001    // gradient x = 4,   gradient y = 1
11111111101111111111    // gradient x = -2,   gradient y = -1
11111110111111111101    // gradient x = -5,   gradient y = -3
11111101111111111011    // gradient x = -9,   gradient y = -5
11111110101111111101    // gradient x = -6,   gradient y = -3
11111110101111111101    // gradient x = -6,   gradient y = -3
11111101011111111000    // gradient x = -11,   gradient y = -8
11111011011111110111    // gradient x = -19,   gradient y = -9
11111010111111110011    // gradient x = -21,   gradient y = -13
11111011111111110010    // gradient x = -17,   gradient y = -14
00000010111111111100    // gradient x = 11,   gradient y = -4
00000101111111111111    // gradient x = 23,   gradient y = -1
00000100011111111111    // gradient x = 17,   gradient y = -1
00000011000000000000    // gradient x = 12,   gradient y = 0
00000010111111111111    // gradient x = 11,   gradient y = -1
00000010001111111101    // gradient x = 8,   gradient y = -3
00000001100000000001    // gradient x = 6,   gradient y = 1
00000000001111111101    // gradient x = 0,   gradient y = -3
11111111110000000001    // gradient x = -1,   gradient y = 1
00000000000000000001    // gradient x = 0,   gradient y = 1
00000000011111111110    // gradient x = 1,   gradient y = -2
11111111001111111110    // gradient x = -4,   gradient y = -2
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111101111111111    // gradient x = -2,   gradient y = -1
11111110001111111111    // gradient x = -8,   gradient y = -1
11111110010000000000    // gradient x = -7,   gradient y = 0
11111110001111111101    // gradient x = -8,   gradient y = -3
11111100111111111101    // gradient x = -13,   gradient y = -3
11111011110000000000    // gradient x = -17,   gradient y = 0
11111010011111111110    // gradient x = -23,   gradient y = -2
11111101110000000011    // gradient x = -9,   gradient y = 3
11111111010000000001    // gradient x = -3,   gradient y = 1
00000001111111111110    // gradient x = 7,   gradient y = -2
00000000100000000000    // gradient x = 2,   gradient y = 0
00000001010000000010    // gradient x = 5,   gradient y = 2
00000001000000000010    // gradient x = 4,   gradient y = 2
00000000100000000010    // gradient x = 2,   gradient y = 2
00000000000000000001    // gradient x = 0,   gradient y = 1
00000000100000000010    // gradient x = 2,   gradient y = 2
00000000000000000010    // gradient x = 0,   gradient y = 2
00000000100000000011    // gradient x = 2,   gradient y = 3
00000000000000000000    // gradient x = 0,   gradient y = 0
00000000110000000001    // gradient x = 3,   gradient y = 1
11111111110000000000    // gradient x = -1,   gradient y = 0
00000000011111111111    // gradient x = 1,   gradient y = -1
00000000001111111110    // gradient x = 0,   gradient y = -2
00000000010000000010    // gradient x = 1,   gradient y = 2
00000000110000000000    // gradient x = 3,   gradient y = 0
11111111101111111011    // gradient x = -2,   gradient y = -5
00000000100000000000    // gradient x = 2,   gradient y = 0
00000000100000000001    // gradient x = 2,   gradient y = 1
11111111010000000000    // gradient x = -3,   gradient y = 0
00000001100000000101    // gradient x = 6,   gradient y = 5
00000001000000000010    // gradient x = 4,   gradient y = 2
00000000100000000000    // gradient x = 2,   gradient y = 0
00000000011111111110    // gradient x = 1,   gradient y = -2
11111111111111111101    // gradient x = -1,   gradient y = -3
00000001001111111101    // gradient x = 4,   gradient y = -3
11111110111111111011    // gradient x = -5,   gradient y = -5
00000000010000000010    // gradient x = 1,   gradient y = 2
00000000100000000010    // gradient x = 2,   gradient y = 2
00000010000000000000    // gradient x = 8,   gradient y = 0
00000000001111111100    // gradient x = 0,   gradient y = -4
11111111001111111101    // gradient x = -4,   gradient y = -3
00000000111111111110    // gradient x = 3,   gradient y = -2
11111111111111111100    // gradient x = -1,   gradient y = -4
11111111110000000000    // gradient x = -1,   gradient y = 0
00000000010000000010    // gradient x = 1,   gradient y = 2
11111111111111111110    // gradient x = -1,   gradient y = -2
00000000110000000001    // gradient x = 3,   gradient y = 1
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000000000000000    // gradient x = 0,   gradient y = 0
11111111100000000000    // gradient x = -2,   gradient y = 0
11111111010000000001    // gradient x = -3,   gradient y = 1
11111111110000000100    // gradient x = -1,   gradient y = 4
00001100010000000010    // gradient x = 49,   gradient y = 2
11111100111111110101    // gradient x = -13,   gradient y = -11
11101110111111100110    // gradient x = -69,   gradient y = -26
00000101110000001101    // gradient x = 23,   gradient y = 13
00000011110000000101    // gradient x = 15,   gradient y = 5
11111111101111111011    // gradient x = -2,   gradient y = -5
11111111111111111110    // gradient x = -1,   gradient y = -2
11111111110000000101    // gradient x = -1,   gradient y = 5
00000000111111111111    // gradient x = 3,   gradient y = -1
11111110111111111110    // gradient x = -5,   gradient y = -2
00000001100000000110    // gradient x = 6,   gradient y = 6
11111111010000000100    // gradient x = -3,   gradient y = 4
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111001111111100    // gradient x = -4,   gradient y = -4
00000001010000000001    // gradient x = 5,   gradient y = 1
00000010110000000100    // gradient x = 11,   gradient y = 4
11111111101111111001    // gradient x = -2,   gradient y = -7
00000000011111111111    // gradient x = 1,   gradient y = -1
11111111100000000000    // gradient x = -2,   gradient y = 0
11111110101111111100    // gradient x = -6,   gradient y = -4
00000001000000000011    // gradient x = 4,   gradient y = 3
00000001100000000000    // gradient x = 6,   gradient y = 0
00000000001111111100    // gradient x = 0,   gradient y = -4
11111111110000000000    // gradient x = -1,   gradient y = 0
00000001010000000101    // gradient x = 5,   gradient y = 5
11111111011111111101    // gradient x = -3,   gradient y = -3
00000001101111111110    // gradient x = 6,   gradient y = -2
00000000011111111110    // gradient x = 1,   gradient y = -2
11111111111111111111    // gradient x = -1,   gradient y = -1
00000010000000000010    // gradient x = 8,   gradient y = 2
00000000111111111000    // gradient x = 3,   gradient y = -8
00000000001111111011    // gradient x = 0,   gradient y = -5
00000000000000000010    // gradient x = 0,   gradient y = 2
00000001010000000101    // gradient x = 5,   gradient y = 5
00000100000000000101    // gradient x = 16,   gradient y = 5
11111111111111111010    // gradient x = -1,   gradient y = -6
11111111100000000001    // gradient x = -2,   gradient y = 1
11111111110000000101    // gradient x = -1,   gradient y = 5
00000001100000000110    // gradient x = 6,   gradient y = 6
00000000111111111111    // gradient x = 3,   gradient y = -1
00000001110000000000    // gradient x = 7,   gradient y = 0
11111111101111111010    // gradient x = -2,   gradient y = -6
11111111001111111100    // gradient x = -4,   gradient y = -4
00000001110000000010    // gradient x = 7,   gradient y = 2
11111111111111111110    // gradient x = -1,   gradient y = -2
11111111010000000000    // gradient x = -3,   gradient y = 0
00000001000000000000    // gradient x = 4,   gradient y = 0
00000000110000000010    // gradient x = 3,   gradient y = 2
11111111011111111011    // gradient x = -3,   gradient y = -5
11111111000000000011    // gradient x = -4,   gradient y = 3
00000000100000001000    // gradient x = 2,   gradient y = 8
00000010000000000011    // gradient x = 8,   gradient y = 3
00000000001111111110    // gradient x = 0,   gradient y = -2
00000000011111111111    // gradient x = 1,   gradient y = -1
00000000110000000010    // gradient x = 3,   gradient y = 2
11111111011111111110    // gradient x = -3,   gradient y = -2
00000000110000000010    // gradient x = 3,   gradient y = 2
11111111110000000010    // gradient x = -1,   gradient y = 2
11111111011111111111    // gradient x = -3,   gradient y = -1
00000000001111111111    // gradient x = 0,   gradient y = -1
00000001000000000010    // gradient x = 4,   gradient y = 2
11111010101111111111    // gradient x = -22,   gradient y = -1
11110011100000011010    // gradient x = -50,   gradient y = 26
11111010100001000010    // gradient x = -22,   gradient y = 66
00000000010000101101    // gradient x = 1,   gradient y = 45
00000001000000000000    // gradient x = 4,   gradient y = 0
00000001001111111010    // gradient x = 4,   gradient y = -6
00000001101111111110    // gradient x = 6,   gradient y = -2
11111111011111110101    // gradient x = -3,   gradient y = -11
11111111111111111000    // gradient x = -1,   gradient y = -8
00000000101111111011    // gradient x = 2,   gradient y = -5
11111111111111111011    // gradient x = -1,   gradient y = -5
00000000111111111111    // gradient x = 3,   gradient y = -1
00000000011111111100    // gradient x = 1,   gradient y = -4
11111111011111111101    // gradient x = -3,   gradient y = -3
00000000101111111111    // gradient x = 2,   gradient y = -1
11111111011111111100    // gradient x = -3,   gradient y = -4
11111111100000000000    // gradient x = -2,   gradient y = 0
00000000000000000000    // gradient x = 0,   gradient y = 0
11111111011111111101    // gradient x = -3,   gradient y = -3
00000000010000000001    // gradient x = 1,   gradient y = 1
11111111111111111111    // gradient x = -1,   gradient y = -1
11111111101111111101    // gradient x = -2,   gradient y = -3
11111111101111111111    // gradient x = -2,   gradient y = -1
11111111010000000001    // gradient x = -3,   gradient y = 1
11111111110000000001    // gradient x = -1,   gradient y = 1
00000000110000000000    // gradient x = 3,   gradient y = 0
00000001110000000001    // gradient x = 7,   gradient y = 1
00000010000000000001    // gradient x = 8,   gradient y = 1
00000010111111111111    // gradient x = 11,   gradient y = -1
00000001100000000000    // gradient x = 6,   gradient y = 0
00000001010000000011    // gradient x = 5,   gradient y = 3
00000001010000000011    // gradient x = 5,   gradient y = 3
00000000110000000010    // gradient x = 3,   gradient y = 2
00000000010000000010    // gradient x = 1,   gradient y = 2
00000000000000000001    // gradient x = 0,   gradient y = 1
11111111011111111110    // gradient x = -3,   gradient y = -2
11111111100000000010    // gradient x = -2,   gradient y = 2
11111111110000000010    // gradient x = -1,   gradient y = 2
11111111110000000000    // gradient x = -1,   gradient y = 0
00000000010000000010    // gradient x = 1,   gradient y = 2
11111111111111111111    // gradient x = -1,   gradient y = -1
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000011111111111    // gradient x = 1,   gradient y = -1
11111111100000000000    // gradient x = -2,   gradient y = 0
00000000011111111111    // gradient x = 1,   gradient y = -1
00000000101111111101    // gradient x = 2,   gradient y = -3
00000000101111111100    // gradient x = 2,   gradient y = -4
00000001001111111100    // gradient x = 4,   gradient y = -4
00000000001111111011    // gradient x = 0,   gradient y = -5
11111111100000000000    // gradient x = -2,   gradient y = 0
11111110100000000010    // gradient x = -6,   gradient y = 2
11111111110000000001    // gradient x = -1,   gradient y = 1
11111111000000000010    // gradient x = -4,   gradient y = 2
00000000110000000100    // gradient x = 3,   gradient y = 4
00000000010000000000    // gradient x = 1,   gradient y = 0
11111111111111111111    // gradient x = -1,   gradient y = -1
00000000100000000011    // gradient x = 2,   gradient y = 3
00000000100000000010    // gradient x = 2,   gradient y = 2
00000000100000000001    // gradient x = 2,   gradient y = 1
11111111010000000000    // gradient x = -3,   gradient y = 0
11111111100000000001    // gradient x = -2,   gradient y = 1
11111111110000000000    // gradient x = -1,   gradient y = 0
00000000110000000010    // gradient x = 3,   gradient y = 2
11111111010000000000    // gradient x = -3,   gradient y = 0
00000000010000000001    // gradient x = 1,   gradient y = 1
00000000010000000010    // gradient x = 1,   gradient y = 2
11111111101111111111    // gradient x = -2,   gradient y = -1
00000000101111111111    // gradient x = 2,   gradient y = -1
11111111110000000000    // gradient x = -1,   gradient y = 0
11111111110000000010    // gradient x = -1,   gradient y = 2
00000000100000000010    // gradient x = 2,   gradient y = 2
00000000100000000000    // gradient x = 2,   gradient y = 0
00000000001111111111    // gradient x = 0,   gradient y = -1
11111111010000000000    // gradient x = -3,   gradient y = 0
00000000101111111111    // gradient x = 2,   gradient y = -1
